File Name,Content
Serial number 1 :,"ત્રીજી 20 જીતીને પ્રવાસી ભારતે પાંચ મેચની શ્રેણી જીવંત રાખી, વિન્ડિઝ સામે મેળવ્યો સાત વિકેટે વિજય


પ્રવાસી ભારત અને વેસ્ટ ઈન્ડિઝ વચ્ચે પાંચ 20 મેચની શ્રેણીની ત્રીજી મેચમાં વિજય મેળવીને ભારતે શ્રેણી જીવંત રાખી છે. ગયાના ખાતે રમાયેલી ત્રીજી 20માં ભારતે વેસ્ટ ઈન્ડિઝને સાત વિકેટે હરાવ્યું હતું. 44 બોલમાં 10 ચોગ્ગા અને ચાર છગ્ગાની મદદથી 83 રન ફટકારનારા સૂર્યકુમાર યાદવને પ્લેયર ઓફ ધ મેચ જાહેર કરવામાં આવ્યો હતો. આ જીત સાથે ટીમ ઈન્ડિયાએ પાંચ મેચની 20 શ્રેણીમાં જબરદસ્ત વાપસી કરી છે. હાલ વેસ્ટ ઈન્ડિઝ શ્રેણીમાં 2-1થી આગળ છે. બન્ને ટીમો વચ્ચે શ્રેણીની ચોથી 20 મેચ શનિવારે રમાશે. ટોસ જીતીને ત્રીજી મેચમાં પ્રથમ બેટિંગ કરતા વેસ્ટ ઈન્ડિઝે 20 ઓવરમાં પાંચ વિકેટે 159 રન બનાવ્યા હતા. વિન્ડિઝ માટે બ્રાન્ડન કિંગે 42 બોલમાં પાંચ ચોગ્ગા અને એક છગ્ગા સાથે 42 રન નોંધાવ્યા હતા. જ્યારે કાયલ મેયર્સે 20 બોલમાં 25 રન, જોન્સન ચાર્લ્સે 14 બોલમાં 12 રન અને નિક્લસ પૂરને 12 બોલમાં 20 રનનું યોગદાન આપ્યું હતું. કેપ્ટન રોવમેન પોવેલે 19 બોલમાં એક ચોગ્ગા અને ત્રણ છગ્ગાની મદદથી અણનમ 40 રનની આક્રમક ઇનિંગથી વેસ્ટ ઈન્ડિઝનો સ્કોર 150 રનની પાર પહોંચાડ્યો હતો. શિમરોન હેટમાયર નવ રન બનાવીને આઉટ થયો હતો. ભારત તરફથી કુલદીપ યાદવે સૌથી વધુ ત્રણ વિકેટ ઝડપી હતી.વિજય માટે 160 રનના લક્ષ્યનો પીછો કરવા ઉતરેલી ટીમ ઈન્ડિયાએ 34 રનના સ્કોરે બંને ઓપનરોની વિકેટ ગુમાવી દીધી હતી. યશસ્વી જયસ્વાલ એક અને શુબમન ગિલ છ રન નોંધાવીને આઉટ થયા હતા. ત્યારબાદ સૂર્યકુમાર યાદવ અને તિલક વર્માએ ત્રીજી વિકેટ માટે 51 બોલમાં 87 રનની મહત્ત્વની ભાગીદારી નોંધાવીને ભારતના વિજયનો પાયો નાખ્યો હતો.સૂર્યા 44 બોલમાં 10 ચોગ્ગા અને ચાર છગ્ગાની મદદથી 83 રનની ઝડપી અને આક્રમક ઈનિંગ રમીને અલ્ઝારી જોસેફની બોલિંગમાં બ્રાન્ડન કિંગના હાથે કેચઆઉટ થયો હતો. તિલક 37 બોલમાં ચાર ચોગ્ગા અને એક છગ્ગાની મદદથી 49 રન નોંધાવીને અણનમ રહ્યો હતો. કેપ્ટન હાર્દિક પંડ્યાએ 15 બોલમાં એક ફોર અને એક સિક્સર સાથે 20 રનનું યોગદાન આપ્યું હતું. ભારતે 17.5 ઓવરમાં ત્રણ વિકેટ ગુમાવીને વિજય લક્ષ્ય હાંસલ કરી લીધું હતું. વેસ્ટ ઈન્ડિઝ તરફથી અલઝારી જોસેફે ભારતની બે વિકેટ ઝડપી હતી.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 2 :,"ભારતે વેસ્ટ ઈન્ડિઝ સામે સતત 13મી વનડે સીરિઝ જીતી, નિર્ણાયક વન-ડેમાં વિન્ડિઝને 200 રને હરાવ્યું, ઈશાન પ્લેયર ઓફ ધ સીરિઝ


ભારત અને વેસ્ટ ઈન્ડિઝ વચ્ચે ટ્રિનિદાદમાં રમાયેલી વન – ડે શ્રેણીની ત્રીજી અને છેલ્લી મેચમાં ભારતે 200 રને શાનદાર વિજય મેળવ્યો હતો. શુબમન ગિલને પ્લેયર ઓફ ધ મેચ જ્યારે ઈશાન કિશન પ્લેયર ઓફ ધ સીરિઝ બન્યા હતા. આ શ્રેણીના વિજય સાથે ભારતે વેસ્ટ ઈન્ડિઝ સામે સતત 13મી વનડે સીરિઝ જીતી છે. ભારતે 5 વિકેટે 351 રન નોંધાવ્યાટ્રિનિદાદમાં રમાયેલી શ્રેણીની છેલ્લી મેચમાં વેસ્ટ ઈન્ડિઝે ટોસ જીતીને ભારતને પ્રથમ બેટિંગ આપી હતી. ભારતે પ્રથમ બેટિંગ કરતાં નિર્ધારિત 50 ઓવરમાં 5 વિકેટે 351 રન નોંધાવ્યા હતા. ભારત તરફથી ચાર બેટ્સમેનો શુબમન ગિલ, હાર્દિક પંડ્યા, ઈશાન કિશન અને સંજુ સેમસને અડધી સદી ફટકારી હતી. શુબ્મન ગિલે 11 ચોગ્ગા સાથે 85 રન બનાવ્યા હતા અને ઓપનર ઇશાન કિશન સાથે 143 રનની મજબૂત ભાગીદારી નોંધાવી હતી. કિશન 64 બોલમાં 8 ચોગ્ગા અને 3 છગ્ગા સાથે આક્રમક 77 રન ફટકારીને આઉટ થયો હતો. ગિલે મીડલ ઓવર્સમાં સંજુ સેમસન સાથે 69 રનની ભાગીદારી નોંધાવી હતી. સેમસન 41 બોલમાં 2 ચોગ્ગા અને 4 છગ્ગા સાથે ઝડપી અડધી સદી પૂરી કર્યા પછી અંગત 51 રને આઉટ થયો હતો. સૂર્યકુમાર યાદવ 30 બોલમાં 2 ચોગ્ગા અને 2 છગ્ગા સાથે 35 રન નોંધાવીને આઉટ થયો હતો. તે સમયે ભારતનો સ્કોર 5 વિકટે 309 રન થયો હતો. હાર્દિક પંડ્યાએ 52 બોલમાં 4 ચોગ્ગા અને 5 છગ્ગા સાથે 70 અને રવિન્દ્ જાડેજા 8 રને અણનમ રહ્યા હતા.વિન્ડિઝની ઈનિંગ 151 રને સમેટાઈ352 રનના વિજયલક્ષ્યનો પીછો કરવા ઉતરેલી વિન્ડિઝની શરૂઆત સારી રહી ન હતી. કુલ 1 રનના સ્કોરે વિન્ડિઝે ઓપનર બ્રેન્ડન કિંગની વિકેટ ગુમાવી હતી. તે પછી તેની વિકેટો ટપોટપ પડતી જ રહી હતી. વિન્ડિઝની ટીમ 35.3 ઓવરમાં 151 રન નોંધાવીને આઉટ થઈ ગઈ હતી. વિન્ડિઝ તરફથી ગુડાકેશ મોટીએ 39, એલિક એથેન્ઝે 32 અને અલ્ઝારી જોસેફ 26 રન નોંધાવ્યા હતા.ભારત તરફથી મુકેશ કુમારે વેધક બોલિંગ કરીને ટોચના બેટ્સમેનોને પેવેલિયન ભેગાં કરી દીધાં હતા. પટેલે સાત ઓવરમાં 30 રન આપીને 3 વિકેટ ઝડપી હતી. શાર્દુલ ઠાકુરે પણ 6.3 ઓવરમાં 37 રન આપીને ચાર વિકેટ અને કુલદીપ યાદવે બે વિકેટ ઝડપી હતી, જ્યારે જયદેવ ઉનડકટે વિન્ડિઝની એક વિકેટ લીધી હતી.ભારતે 13મી વનડે સીરિઝ જીતીવેસ્ટ ઈન્ડિઝ પર ભારતીય ટીમનું છેલ્લાં 16 વર્ષથી એકતરફી વર્ચસ્વ ચાલી રહ્યું છે. હાર્દિક પંડ્યાની કપ્તાનીમાં ભારતીય ટીમે નિર્ણાયક મેચમાં વેસ્ટ ઈન્ડિઝને 200 રને હરાવી સીરિઝ 2-1થી જીતી લીધી હતી. વેસ્ટ ઈન્ડિઝ સામે વનડેમાં ભારતની આ બીજી મોટી જીત છે. આ પહેલા ભારતે 2018માં વેસ્ટ ઈન્ડિઝને 224 રનથી હરાવ્યું હતું. ભારતે વેસ્ટ ઈન્ડિઝ સામે જીતેલી છેલ્લી 13 સીરીઝમાં 6 વખત વેસ્ટ ઈન્ડિઝને ઘરઆંગણે જ્યારે વેસ્ટ ઈન્ડિઝની ભૂમી પર 7 વખત હરાવ્યું છે. ભારતે વેસ્ટ ઈન્ડિઝ સામે સતત 13મી વનડે સીરિઝ જીતી છે જે એક જ ટીમ સામે સતત સૌથી વધુ વનડે સીરિઝ જીતવાનો રેકોર્ડ છે.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 3 :,"દિલ્હી કેપિટલ્સ ની ફાઇનલમાં પહોંચી, છેલ્લી લીગ મેચમાં યુપી વોરિયર્સને આપી માત


દિલ્હી કેપિટલ્સ મહિલા પ્રીમિયર લીગની ફાઇનલમાં પહોંચનારી પ્રથમ ટીમ બની છે. છેલ્લી લીગ મેચ યુપી વોરિયર્સ અને દિલ્હી કેપિટલ્સ વચ્ચે બ્રેબોર્ન સ્ટેડિયમમાં રમાઈ હતી. મેચમાં યુપી વોરિયર્સનો પાંચ વિકેટે પરાજય થયો હતો. આ જીત બાદ દિલ્હી કેપિટલ્સ પોઈન્ટ ટેબલમાં ટોચ પર પહોંચી ગઈ છે અને સીધી ફાઇનલમાં પ્રવેશી છે.મેચમાં ટોસ જીત્યા બાદ દિલ્હી કેપિટલ્સે પ્રથમ બોલિંગ કરવાનું પસંદ કર્યું હતું. યુપીની ટીમે પ્રથમ બેટિંગ કરતા 138 રન બનાવ્યા હતા. આ ટાર્ગેટનો પીછો કરતા દિલ્હી કેપિટલ્સે શરૂઆતથી જ જોરદાર ઇનિંગ રમી હતી અને 2 ઓવર બાકી રહેતા આ લક્ષ્યાંક હાંસલ કરી લીધો હતો.યુપીની ટીમે હવે મુંબઈ તરફથી એલિમિનેટર મેચ રમવી પડશે. આ મેચની વિજેતા ફાઇનલમાં દિલ્હી કેપિટલ્સ સાથે ટકરાશે. એલિમિનેટર મેચ 24 માર્ચે અને વિમેન્સ પ્રીમિયર લીગની ફાઇનલ મેચ 26 માર્ચે યોજાવાની છે.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 4 :,"ઓસ્ટ્રેલિયાને ટેસ્ટ બાદ વન-ડે સીરિઝ જીતવા મેદાનમાં ઉતરશે ટીમ ઇન્ડિયા, આજે રમાશે પ્રથમ વન-ડે


ટેસ્ટ શ્રેણી 2-1થી કબજે કર્યા બાદ ટીમ ઈન્ડિયા હવે ઓસ્ટ્રેલિયા સામેની ત્રણ મેચની વન-ડે સીરિઝમાં પોતાની તાકાત બતાવશે. શ્રેણીની પ્રથમ મેચ શુક્રવારે મુંબઈમાં રમાશે. આ મેચ વાનખેડે સ્ટેડિયમમાં બપોરે 1.30 વાગ્યાથી રમાશે. નિયમિત કેપ્ટન રોહિત શર્મા પારિવારિક કારણોસર આ મેચ માટે ઉપલબ્ધ રહેશે નહીં. તેની ગેરહાજરીમાં હાર્દિક પંડ્યા ટીમનું નેતૃત્વ કરશે. પંડ્યાની કેપ્ટનશીપમાં ગુજરાત જાયન્ટ્સે ઇન્ડિયન પ્રીમિયર લીગ ()ની તેમની પ્રથમ સીઝનમાં ટાઇટલ જીત્યું હતું.ઓસ્ટ્રેલિયા સામેની ચાર મેચની બોર્ડર-ગવાસ્કર સીરિઝમાં જીત સાથે ટીમ ઈન્ડિયાએ જૂનમાં યોજાનારી વર્લ્ડ ટેસ્ટ ચેમ્પિયનશિપની ફાઈનલની ટિકિટ કન્ફર્મ કરી લીધી છે. જે બાદ ભારતીય ટીમ હવે વન-ડે વર્લ્ડ કપ માટે પોતાની તૈયારીમાં સુધારો કરવા પર ધ્યાન કેન્દ્રિત કરશે. વર્લ્ડ કપ આ વર્ષે ઓક્ટોબર-નવેમ્બરમાં ભારતમાં યોજાશે.અમદાવાદમાં ટેસ્ટમાં 186 રનની ઈનિંગ રમનાર કોહલીએ પહેલાથી જ મર્યાદિત ઓવરોમાં પોતાના ખરાબ ફોર્મને પાછળ છોડી દીધું છે. તેણે આ વર્ષે 67.60ની પ્રભાવશાળી એવરેજથી 338 રન બનાવ્યા છે અને તેની નજર મનપસંદ હરીફ ઓસ્ટ્રેલિયા સામે 75 આંતરરાષ્ટ્રીય સદીઓ પર રહેશે. દરમિયાન કોહલી ઓસ્ટ્રેલિયાના લેગ-સ્પિનર એડમ ઝમ્પાનો કેવી રીતે સામનો કરે છે તે જોવું રસપ્રદ રહેશે.ઓસ્ટ્રેલિયાની ટીમ નિયમિત કેપ્ટન વિના મેદાનમાં ઉતરશેઓસ્ટ્રેલિયાની ટીમ નિયમિત કેપ્ટન પેટ કમિન્સની ગેરહાજરી છતાં કોઈપણ સંજોગોમાં મેચ જીતવાની ક્ષમતા ધરાવે છે. 5 વખત વર્લ્ડ કપ વિજેતા ઓસ્ટ્રેલિયન ટીમ પણ આ વર્ષે ઓક્ટોબર-નવેમ્બરમાં યોજાનાર વર્લ્ડ કપની તૈયારીઓને આખરી ઓપ આપવા માંગે છે. કમિન્સની ગેરહાજરીમાં સ્ટીવ સ્મિથ ઓસ્ટ્રેલિયાનું નેતૃત્વ કરશે. ટીમે છેલ્લી બે ટેસ્ટ મેચમાં તેની કેપ્ટનશીપમાં સારો દેખાવ કર્યો હતો.કમિન્સ અને જોશ હેઝલવુડ આ શ્રેણી માટે ઉપલબ્ધ નથી, પરંતુ અનુભવી બેટ્સમેન ડેવિડ વોર્નર અને ઓલરાઉન્ડર એશ્ટન અગર રાષ્ટ્રીય ટીમ સાથે જોડાયા છે. આ બંને ખેલાડીઓ ટેસ્ટ શ્રેણી દરમિયાન સ્વદેશ પરત ફર્યા હતા.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 5 :,"ટેસ્ટ રેન્કિંગ: રવિચંદ્રન અશ્વિન ટોચ પર; 186 રનની ઇનિંગ બાદ પણ વિરાટ ટોપ-10થી બહાર


બોર્ડર ગાવસ્કર ટ્રોફીમાં ટેસ્ટ રેન્કિંગમાં સારા પ્રદર્શનનો ફાયદો ટીમ ઈન્ડિયાના ખેલાડીઓને મળ્યો છે. રવિચંદ્રન અશ્વિન નંબર-1 ટેસ્ટ બોલર બની ગયો છે. તેણે જેમ્સ એન્ડરસનને પાછળ છોડી દીધો છે. અક્ષર પટેલે ઓસ્ટ્રેલિયા સામેની 4 મેચની સિરીઝમાં બેટથી ખૂબ જ સારું પ્રદર્શન કર્યું હતું. આનાથી તેને બેટ્સમેનોની રેન્કિંગમાં ફાયદો થયો. તેને ઓલરાઉન્ડરોની રેન્કિંગમાં ફાયદો મળ્યો. વિરાટ કોહલીએ છેલ્લી ટેસ્ટમાં 186 રનની ઇનિંગ રમી હતી. તેનાથી તેને 7 સ્થાનનો ફાયદો થયો છે, પરંતુ તે હજુ પણ ટોપ-10ની બહાર છે. રવિચંદ્રન અશ્વિનની વાત કરીએ તો તે બોલિંગ રેન્કિંગમાં જેમ્સ એન્ડરસન સાથે સંયુક્ત રીતે પ્રથમ સ્થાને હતો. ઓસ્ટ્રેલિયા સામેની શ્રેણીમાં તે પ્લેયર ઓફ ધ સિરીઝ રહ્યો હતો અને ઈંગ્લેન્ડના દિગ્ગજ બોલરને પાછળ છોડીને નંબર-1 પર પહોંચ્યો હતો. તેણે 4 મેચમાં 17.28ની એવરેજથી 25 વિકેટ લીધી હતી. હવે તેના 869 રેટિંગ પોઈન્ટ છે. એન્ડરસનના 859 રેટિંગ પોઈન્ટ છે.વિરાટ કોહલીને 7 સ્થાનનો ફાયદોવિરાટ કોહલીએ અમદાવાદમાં 1205 દિવસ બાદ ટેસ્ટ ક્રિકેટમાં સદી ફટકારી. તેણે 186 રનની શાનદાર ઇનિંગ રમી હતી. આ સાથે તેને 7 સ્થાનનો ફાયદો થયો અને તે 13માં નંબર પર પહોંચી ગયો. ટીમ ઈન્ડિયાનો કેપ્ટન રોહિત શર્મા ટોપ-10માં 10મા નંબર પર અને રિષભ પંત 9મા નંબર પર છે. ખરાબ પ્રદર્શન બાદ પણ માર્નસ લાબુશેન ટોચ પર છે.અક્ષર પટેલને પણ લાભ મળ્યોઅક્ષર પટેલે બોર્ડર ગાવસ્કર ટ્રોફીમાં બેટથી અસાધારણ પ્રદર્શન કર્યું છે. આ સાથે તેને 8 સ્થાનનો ફાયદો થયો છે અને તે 44માં નંબર પર પહોંચી ગયો છે. 4 મેચમાં 264 રન બનાવીને ઓલરાઉન્ડર રેન્કિંગમાં પણ ફાયદો થયો. તે એક સ્થાન આગળ વધીને ચોથા નંબર પર છે. રવિન્દ્ર જાડેજા ટોપ પર અને રવિચંદ્રન અશ્વિન બીજા નંબર પર છે.ઓસ્ટ્રેલિયન ખેલાડીઓને રેન્કિંગમાં પણ ફાયદો છેઓસ્ટ્રેલિયન ખેલાડીઓને પણ રેન્કિંગમાં ફાયદો થયો છે. ઓપનર ઉસ્માન ખ્વાજા બે સ્થાનનો સુધારો કરીને બેટ્સમેનોની રેન્કિંગમાં 7મા સ્થાને પહોંચી ગયો છે. તેણે શ્રેણીમાં 333 રન બનાવ્યા હતા. ઓલરાઉન્ડર કેમેરોન ગ્રીન બેટ્સમેનોની યાદીમાં 11 સ્થાનની છલાંગ લગાવીને 26માં સ્થાને પહોંચી ગયો છે. તેણે ચોથી ટેસ્ટમાં પોતાની પ્રથમ ટેસ્ટ સદી ફટકારી હતી.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 6 :,"ભારતે બોર્ડર ગાવસ્કર સિરિઝ 2-1થી જીતી લીધી, ચોથી અને અંતિમ ટેસ્ટ મેચ ડ્રો


સ્પોર્ટ્સ ડેસ્કઃ ભારત અને ઓસ્ટ્રેલિયા વચ્ચે અમદાવાદના નરેન્દ્ર મોદી સ્ટેડિયમ પર રમાયેલી બોર્ડર ગાવસ્કર ટ્રોફીની ચોથી અને અંતિમ ટેસ્ટ મેચ આજે છેલ્લાં દિવસે ડ્રોમાં પરિણમી હતી. આ સાથે ભારતે ચાર ટેસ્ટ મેચની બોર્ડર – ગાવસ્કર સિરીઝ 2-1થી જીતી લીધી છે. વિરાટ કોહલીને મેન ઓફ ધ મેચ જ્યારે રવિન્દ્ર જાડેજાને પ્લેયર ઓફ ધ સિરિઝ જાહેર કરાયા હતા. ઓસ્ટ્રેલિયા અને ભારત વચ્ચે ની ફાઈનલ રમાશે બીજી બાજુ, શ્રીલંકા સામેની મેચમાં છેલ્લાં બોલે ન્યૂઝીલેન્ડનો વિજય થતાં ટોપ -ટુમાં સ્થાન મેળવવાની શ્રીલંકાની આશાનો અંત આવ્યો છે. આ સાથે જ ભારતે આઈસીસી વર્લ્ડ ટેસ્ટ ચેમ્પિયનશિપની ઓવલ ખાતે 7 જૂનથી શરૂ થનારી ઓસ્ટ્રેલિયા સામેની ફાઈનલમાં તેનું સ્થાન નિશ્ચિત કરી દીધું છે.ઓસિએ 2 વિકેટે 175 રને બીજી ઈનિંગ ડિકલેર કરી આજે મેચના છેલ્લાં દિવસે ઓસ્ટ્રેલિયાએ ગઈકાલે વિના વિકેટે 3 રને અધૂરી રહેલી તેની બીજી ઈનિંગ આગળ ધપાવી હતી. 78 ઓવરની રમતના અંતે ઓસિએ 2 વિકેટે 175 રનના સ્કોરે તેની બીજી ઈનિંગ ડીકલેર કરી હતી. ઓસિ તરફથી ટ્રેવિસ હેડ 90 અને લાબુશ્ગને 63 રન નોંધાવ્યા હતા. આ અગાઉ ગઈકાલે ભારતની પ્રથમ ઈનિંગ 571 રને પૂરી થતાં ભારતે ઓસિ પર 91 રનની સરસાઈ મેળવી હતી.લાંબા સમય પછી વિરાટ કોહલી ટેસ્ટમાં છવાયો અત્રે ઉલ્લેખનીય છે કે મેચનો ચોથો દિવસ ભારતના નામે રહ્યો હતો. ભારત તરફથી 15 ચોગ્ગા સાથે સૌથી વધુ 186 રન કોહલીએ નોંધાવ્યા હતા. મર્ફીની બોલિંગમાં તે લાબુશગ્નેના હાથે કેચઆઉટ થયો હતો. ટેસ્ટકારકિર્દીમાં આ કોહલીની 28મી સદી હતી. અગાઉ 23 નવેમ્બર 2019ના રોજ કોહલીએ બાંગ્લાદેશ સામેની ટેસ્ટમાં તેની 27મી સદી નોંધાવી હતી. તેના 1205 દિવસ પછી કોહલીએ તેની 28મી ટેસ્ટ સદી ફટકારી હતી.ગઈકાલે ભારતે 3 વિકેટે 289 રનથી આગળ રમવાનું શરુ કર્યું હતું. ભારતની પ્રથમ ઈનિંગ 571 રને થઈ હતી. ભારત તરફથી વિરાટ કોહલીએ 186, શુભમન ગિલ 128, અક્ષર પટેલ 79, શ્રીકર ભરત 44 અને ચેતેશ્વર પૂજારાએ 42 રનનું યોગદાન આપ્યું હતું.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
Serial number 7 :,"ડ્રો તરફ અમદાવાદ ટેસ્ટ, છેલ્લાં દિવસે બીજી ઈનિંગમાં ઓસિના લંચ સમયે 1 વિકેટે 73 રન


સ્પોર્ટ્સ ડેસ્કઃ ભારત અને ઓસ્ટ્રેલિયા વચ્ચે અમદાવાદના નરેન્દ્ર મોદી સ્ટેડિયમ પર રમાઈ રહેલી બોર્ડર ગાવસ્કર ટ્રોફીની ચોથી અને અંતિમ ટેસ્ટ મેચનો આજે પાંચમો અને છેલ્લો દિવસ છે. ઓસ્ટ્રેલિયાએ તેની બીજી ઈનિંગમાં લંચસમયે 1 વિકેટે 73 રન નોંધાવ્યા છે. કુહનેમન છ રનનોંધાવીને આઉટ થયો હતો. ટ્રેવિસ હેડ 43 અને લાબુશગ્ને 21 રને બેટિંગમાં છે. આ અગાઉ ગઈકાલે ભારતની પ્રથમ ઈનિંગ 571 રને પૂરી થતાં ભારતે ઓસિ પર 91 રનની સરસાઈ મેળવી હતી. ચોથો દિવસ ભારતના નામે રહ્યોમેચનો ચોથો દિવસ ભારતના નામે રહ્યો હતો. ભારતે 3 વિકેટે 289 રનથી આગળ રમવાનું શરુ કર્યું હતું. ટીમના 309 રનના સ્કોરે જાડેજા 28 રને મર્ફીની બોલિંગમાં ખવાજાના હાથે કેચ આઉટ થતાં ભારતે ચોથી વિકેટ ગુમાવી હતી. તે પછી શ્રીકર ભરત કોહલી સાથે જોડાયો હતો. બન્નેએ ભારતના સ્કોરને 390 રને પહોંચાડ્યો હતો. જોકે,શ્રીકર બે ચોગ્ગા અને ત્રણ છગ્ગા સાથે અંગત 44 રને લાયનની બોલિંગમાં હેન્ડ્સકોમ્બના હાથે ઝિલાઈ જતાં ભારતે 393 રને પાંચમી વિકેટ ગુમાવી હતી. તે પછી રમતમાં આવેલા અક્ષર પટેલ અને વિરાટ કોહલી વચ્ચે છઠ્ઠી વિકેટ માટે મહત્ત્વની 162 રનની ભાગીદારી થઈ હતી. બન્નેએ મક્કમ અને આક્રમક બેટિંગ દ્વારા ઓસિના પ્રથમ ઈનિંગના 480 રનના સ્કોરને વટાવીને 550 રનને પાર પહોંચાડ્યો હતો.જોકે, 555ના સ્કોરે અક્ષર 79 રને સ્ટાર્કની બોલિંગમાં બોલ્ડ થતાં આ ભાગીદારી તૂટી હતી.અક્ષરે પાંચ ચોગ્ગા અને ચાર છગ્ગા સાથે 79 રન નોંધાવ્યા હતા. તે પછી અશ્વિન 7 અને ઉમેશ શૂન્ય રને આઉટ થયાં હતાં. શ્રેયસ ઐયર ઈજાને લીધે રમ્યો ન હતો. અને મોહમ્મદ શમી શૂન્ય રને અણનમ રહ્યો હતો. ભારતની પ્રથમ ઈનિંગ 571 રને પૂરી થઈ હતી.વિરાટ કોહલીની 28મી ટેસ્ટ સદીભારત તરફથી 15 ચોગ્ગા સાથે સૌથી વધુ 186 રન કોહલીએ નોંધાવ્યા હતા. મર્ફીની બોલિંગમાં તે લાબુશગ્નેના હાથે કેચઆઉટ થયો હતો. ટેસ્ટકારકિર્દીમાં આ કોહલીની 28મી સદી હતી. અગાઉ 23 નવેમ્બર 2019ના રોજ કોહલીએ બાંગ્લાદેશ સામેની ટેસ્ટમાં તેની 27મી સદી નોંધાવી હતી. તેના 1205 દિવસ પછી કોહલીએ તેની 28મી ટેસ્ટસદી ફટકારી હતી.સોશીયલ મીડિયા માં અપડેટ્સ મેળવવા માટે અહિયાં ક્લિક કરો"
